id,name,parent_id
20057,Saint-Herblain,7492
20058,Saint-Hippolyte,3794
20059,Saint-Honore,3794
20060,Saint-Hyacinthe,3794
20061,Saint-Jean-de-Braye,7492
20062,Saint-Jean-sur-Richelieu,3794
20063,Saint-Jerome,3794
20064,Saint-Joseph-du-Lac,3794
20065,Saint-Lambert,3794
20066,Saint-Lambert-de-Lauzon,3794
20067,Saint-Laurent-du-Maroni,7576
20068,Saint-Laurent-du-Var,7492
20069,Saint-Lazare,3794
20070,Saint-Lin--Laurentides,3794
20071,Saint-Louis,21116
20073,Saint-Malo,7492
20074,Saint-Mande,7492
20075,Saint-Marc,8833
20076,Saint-Martin-d'Heres,7492
20077,Saint-Maur-des-Fosses,7492
20078,Saint-Medard-en-Jalles,7492
20079,Saint-Nazaire,7492
20080,Saint-Ouen,7492
20081,Saint-Ouen-l'Aumone,7492
20082,Saint-Paul,3794
20083,Saint-Philippe,3794
20084,Saint-Pie,3794
20085,Saint-Priest,7492
20086,Saint-Quentin,7492
20087,Saint-Raphael,7492
20088,Saint-Raymond,3794
20089,Saint-Remi,3794
20090,Saint-Sauveur,3794
20091,Saint-Sebastien-sur-Loire,7492
20092,Saint-Zotique,3794
20093,Sainte-Adele,3794
20094,Sainte-Agathe-des-Monts,3794
20095,Sainte-Anne-des-Monts,3794
20096,Sainte-Anne-des-Plaines,3794
20097,Sainte-Brigitte-de-Laval,3794
20098,Sainte-Catherine,3794
20099,Sainte-Catherine-de-la-Jacques-Cartier,3794
20100,Sainte-Foy-les-Lyon,7492
20101,Sainte-Genevieve-des-Bois,7492
20102,Sainte-Julie,3794
20103,Sainte-Julienne,3794
20104,Sainte-Marie,3794
20105,Sainte-Marthe-sur-le-Lac,3794
20106,Sainte-Martine,3794
20107,Sainte-Sophie,3794
20108,Sainte-Therese,3794
20109,Saintes,7492
20110,Saitama,10483
20111,Sajoszentpeter,9842
20112,Sakado,10483
20113,Sakai,10483
20115,Sakaidecho,10483
20116,Sakaiminato,10483
20117,Sakaka,20833
20118,Sakaki,10483
20119,Sakamoto,10483
20120,Sakarya,24038
20121,Sakata,10483
20122,Sakawa,10483
20123,Sakete,2261
20124,Sakhnin,10271
20125,Saki,1366
20126,Sakiai,13131
20127,Sakib,10698
20128,Sakon Nakhon,23358
20129,Saks,24247
20130,Saku,10483
20131,Sakura,10483
20132,Sakuragawa,10483
20133,Sakurai,10483
20134,Sakurazuka,10483
20135,Saky,24174
20136,Sal Rei,3588
20137,Sal'a,21725
20138,Sala,12643
20139,Salaberry-de-Valleyfield,3794
20140,Salacgriva,12643
20141,Salair,19881
20142,Salalah,16985
20143,Salama,8631
20144,Salamanca,14593
20148,Salamina,8422
20149,Salanso,3454
20150,Salaspils,12643
20151,Salavan,12583
20152,Salavat,19881
20153,Salaverry,17894
20154,Salcaja,8631
20155,Salcea,19663
20156,Salcedo,6054
20157,Salcininkai,13131
20158,Saldanha,21942
20159,Saldus,12643
20160,Sale,15216
20163,Saleaula,20265
20164,Salekhard,19881
20165,Salem,10093
20175,Salem Lakes,24247
20176,Salem Township,24247
20177,Salerno,10293
20178,Sales,3060
20179,Sales Oliveira,3060
20180,Salesopolis,3060
20181,Salford,24246
20182,Salgotarjan,9842
20183,Salgueiro,3060
20184,Salida,24247
20186,Salihli,24038
20187,Salihorsk,2124
20188,Salima,13808
20189,Salina,24247
20191,Salina Cruz,14593
20192,Salinas,24247
20195,Salinas Victoria,14593
20196,Saline,24247
20197,Salinopolis,3060
20198,Salisbury,24247
20203,Salisbury Township,24247
20205,Saliste,19663
20206,Sallisaw,24247
20207,Salmas,10188
20208,Salmon Arm,3794
20209,Salmon Creek,24247
20210,Salmourao,3060
20211,Salo,7254
20212,Salon-de-Provence,7492
20213,Salonta,19663
20214,Salovci,21726
20215,Salsk,19881
20216,Salt Lake City,24247
20217,Salta,985
20218,Saltangara,7144
20219,Saltash,24246
20220,Saltburn-by-the-Sea,24246
20221,Saltcoats,24246
20222,Saltillo,14593
20223,Saltinho,3060
20224,Salto,24331
20226,Salto de Pirapora,3060
20227,Salto del Guaira,17557
20228,Salto Grande,3060
20229,Salton City,24247
20230,Salvador,3060
20232,Salvatierra,14593
20233,Salyan,1366
20235,Salzburg,1292
20236,Salzgitter,7974
20237,Salzkotten,7974
20238,Salzwedel,7974
20239,Sam Phran,23358
20240,Samaipata,2794
20241,Samal,17982
20242,Samalkot,10093
20243,Samalut,6575
20244,Samamea,20265
20245,Samana,6054
20246,Samandag,24038
20247,Samannud,6575
20248,Samara,19881
20249,Samarinda,10107
20250,Samarkand,24396
20251,Samarra',10193
20252,Samaxi,1366
20253,Sambalpur,10093
20254,Sambava,13652
20255,Sambhal,10093
20256,Sambir,24174
20257,Samborondon,6514
20258,Samch'ok,11840
20259,Samdrup Jongkhar,2443
20260,Same,23508
20262,Samford,1290
20263,Samkir,1366
20264,Sammamish,24247
20265,Samoa,0
20266,Samobor,5364
20267,Samokov,3401
20268,Samorin,21725
20269,Sampit,10107
20270,Samraong,3733
20271,Samsula-Spruce Creek,24247
20272,Samsun,24038
20273,Samtse,2443
20274,Samut Prakan,23358
20275,Samut Sakhon,23358
20276,Samut Songkhram,23358
20277,Samux,1366
20278,San,13823
20279,San Adrian,22090
20280,San Agustin Tlaxiaca,14593
20281,San Andres,4987
20282,San Andres Timilpan,14593
20283,San Angelo,24247
20284,San Anselmo,24247
20285,San Antonino Castillo Velasco,14593
20286,San Antonio,24247
20289,San Antonio de los Banos,5411
20290,San Antonio de los Cobres,985
20291,San Antonio del Sur,5411
20292,San Antonio del Tachira,24602
20293,San Antonio Oeste,985
20294,San Bartolo Tutotepec,14593
20295,San Benito,24247
20296,San Bernardino,24247
20297,San Bernardo,4505
20298,San Blas,14593
20299,San Blas Atempa,14593
20300,San Borja,2794
20301,San Bruno,24247
20302,San Buenaventura,24247
20305,San Carlos,17982
20310,San Carlos City,17982
20311,San Carlos de Bariloche,985
20312,San Carlos del Zulia,24602
20313,San Carlos Park,24247
20314,San Clemente,24247
20315,San Cristobal,24602
20319,San Cristobal Verapaz,8631
20320,San Diego,24247
20322,San Diego Country Estates,24247
20323,San Diego de la Union,14593
20324,San Dimas,24247
20325,San Dionisio del Mar,14593
20326,San Dorligo della Valle,10293
20327,San Elizario,24247
20328,San Felipe,24602
20332,San Felipe del Progreso,14593
20333,San Felipe Orizatlan,14593
20334,San Felipe Tejalapan,14593
20335,San Fernando,17982
20342,San Francisco,24247
20346,San Francisco de los Romo,14593
20347,San Francisco de Macoris,6054
20348,San Francisco de Mostazal,4505
20349,San Francisco del Mar,14593
20350,San Francisco del Rincon,14593
20351,San Francisco Solano,985
20352,San Gabriel,24247
20354,San German,18768
20355,San Giljan,13843
20356,San Gwann,13843
20357,San Ignacio,2150
20358,San Ignacio Cohuirimpo,14593
20359,San Ignacio de Velasco,2794
20360,San Isidro,985
20362,San Isidro Buen Suceso,14593
20363,San Jacinto,24247
20366,San Jacinto de Buena Fe,6514
20367,San Javier,4505
20369,San Joaquin,14593
20370,San Jose,24247
20376,San Jose de Aerocuar,24602
20377,San Jose de Chiquitos,2794
20378,San Jose de Gracia,14593
20379,San Jose de las Lajas,5411
20380,San Jose del Cabo,14593
20381,San Jose del Guaviare,4987
20382,San Jose del Monte,17982
20383,San Jose el Viejo,14593
20384,San Jose Iturbide,14593
20385,San Jose Villa de Allende,14593
20386,San Juan,985
20393,San Juan Bautista,17557
20394,San Juan Capistrano,24247
20395,San Juan de los Morros,24602
20396,San Juan de Sabinas,14593
20397,San Juan del Rio,14593
20398,San Juan del Sur,16171
20399,San Juan Zitlaltepec,14593
20400,San Julian,985
20401,San Justo,985
20403,San Lawrenz,13843
20404,San Leandro,24247
20405,San Leon,24247
20406,San Lorenzo,17557
20412,San Lorenzo de Esmeraldas,6514
20413,San Luis,985
20416,San Luis de La Loma,14593
20417,San Luis de la Paz,14593
20418,San Luis Obispo,24247
20419,San Luis Potosi,14593
20420,San Luis Rio Colorado,14593
20421,San Marcos,8631
20424,San Marino,0
20427,San Martin,985
20430,San Martin de las Piramides,14593
20431,San Martin de los Andes,985
20432,San Martin Hidalgo,14593
20433,San Mateo,24247
20434,San Matias,2794
20435,San Miguel,6648
20436,San Miguel de Allende,14593
20437,San Miguel de Papasquiaro,14593
20438,San Miguel de Salcedo,6514
20439,San Miguel de Tucuman,985
20440,San Miguel Panixtlahuaca,14593
20441,San Nicolas,5411
20442,San Nicolas de los Arroyos,985
20443,San Nicolas de los Garza,14593
20444,San Nicolas Tolentino,14593
20445,San Pablo,17982
20447,San Pablo de las Salinas,14593
20448,San Pablo Villa de Mitla,14593
20449,San Patricio,14593
20450,San Pedro,17982
20454,San Pedro de Atacama,4505
20455,San Pedro de Lloc,17894
20456,San Pedro de Macoris,6054
20457,San Pedro de Ycuamandiyu,17557
20458,San Pedro Garza Garcia,14593
20459,San Pedro La Laguna,8631
20460,San Pedro Pochutla,14593
20461,San Pedro Sula,9609
20462,San Quintin,14593
20463,San Rafael,985
20466,San Ramon,24247
20470,San Ramon de la Nueva Oran,985
20471,San Salvador,6648
20473,San Salvador de Jujuy,985
20474,San Sebastian,18768
20475,San Simon de Guerrero,14593
20476,San Tan Valley,24247
20477,San Vicente,6648
20478,San Vicente de Canete,17894
20479,San Vicente del Caguan,4987
20480,San Vito dei Normanni,10293
20481,San-Pedro,5236
20482,Sanaa,26302
20483,Sanandaj,10188
20484,Sanare,24602
20485,Sanatoga,24247
20486,Sancti Spiritus,5411
20487,Sanctuary Point,1290
20488,Sand Lake,24247
20489,Sand Springs,24247
20490,Sandacho,10483
20491,Sandakan,13812
20492,Sandanski,3401
20493,Sandavagur,7144
20494,Sandbach,24246
20495,Sandefjord,16507
20496,Sandersdorf,7974
20497,Sanderstead,24246
20498,Sandersville,24247
20499,Sandhurst,24246
20500,Sandiacre,24246
20501,Sandnes,16507
20502,Sandnessjoen,16507
20503,Sandomierz,18302
20504,Sandorfalva,9842
20505,Sandown,24246
20507,Sandpoint,24247
20508,Sandridge,24246
20509,Sandston,24247
20510,Sandton,21942
20511,Sandur,7144
20512,Sandusky,24247
20513,Sandwich,24247
20515,Sandy,24247
20519,Sandy Springs,24247
20520,Sandycroft,24246
20521,Sanford,24247
20524,Sangar,19881
20525,Sangaree,24247
20526,Sangeorgiu de Padure,19663
20527,Sangeorz-Bai,19663
20528,Sanger,24247
20530,Sangerhausen,7974
20531,Sangju,11840
20532,Sangli,10093
20533,Sangolqui,6514
20534,Sangre Grande,23864
20535,Sanhe,4526
20536,Sanibel,24247
20537,Sankt Andra,1292
20538,Sankt Augustin,7974
20539,Sankt Gallen,22778
20540,Sankt Georgen im Schwarzwald,7974
20541,Sankt Ingbert,7974
20542,Sankt Johann im Pongau,1292
20543,Sankt Polten,1292
20544,Sankt Valentin,1292
20545,Sankt Veit an der Glan,1292
20546,Sankt Wendel,7974
20547,Sanliurfa,24038
20548,Sanmenxia,4526
20549,Sanming,4526
20550,Sanmu,10483
20551,Sannai,10093
20552,Sannar,22532
20553,Sannat,13843
20554,Sannicolau Mare,19663
20555,Sanniquellie,12959
20556,Sannois,7492
20557,Sano,10483
20558,Sans Souci,24247
20559,Sansanne-Mango,23613
20560,Sanski Most,2902
20561,Sansom Park,24247
20562,Sant Julia de Loria,750
20563,Santa Adelia,3060
20564,Santa Albertina,3060
20565,Santa Ana,24247
20569,Santa Ana Chiautempan,14593
20570,Santa Ana de Yacuma,2794
20571,Santa Ana Nextlalpan,14593
20572,Santa Barbara,24247
20576,Santa Barbara d'Oeste,3060
20577,Santa Barbara do Rio Pardo,3060
20578,Santa Branca,3060
20579,Santa Catarina,14593
20580,Santa Catarina Ayotzingo,14593
20581,Santa Catarina Juquila,14593
20582,Santa Catarina Otzolotepec,14593
20583,Santa Clara,5411
20586,Santa Clarita,24247
20587,Santa Cruz,2794
20594,Santa Cruz Atizapan,14593
20595,Santa Cruz Cabralia,3060
20596,Santa Cruz das Palmeiras,3060
20597,Santa Cruz del Quiche,8631
20598,Santa Cruz do Rio Pardo,3060
20599,Santa Cruz do Sul,3060
20600,Santa Cruz Xoxocotlan,14593
20601,Santa Cruz Zenzontepec,14593
20602,Santa Elena,6514
20604,Santa Ernestina,3060
20605,Santa Eulalia,14593
20606,Santa Fe,985
20609,Santa Fe do Sul,3060
20610,Santa Fe Springs,24247
20611,Santa Gertrudes,3060
20612,Santa Ines,3060
20613,Santa Isabel,14593
20615,Santa Lucia,24602
20618,Santa Lucia Monte Verde,14593
20619,Santa Lucija,13843
20620,Santa Maria,3060
20622,Santa Maria Ajoloapan,14593
20623,Santa Maria da Serra,3060
20624,Santa Maria da Vitoria,3060
20625,Santa Maria del Oro,14593
20626,Santa Maria del Tule,14593
20627,Santa Maria Huatulco,14593
20628,Santa Maria Huazolotitlan,14593
20629,Santa Maria Texmelucan,14593
20630,Santa Maria Tonameca,14593
20631,Santa Marta,4987
20632,Santa Marta de Penaguiao,18509
20633,Santa Monica,24247
20634,Santa Paula,24247
20635,Santa Rita,24602
20636,Santa Rita do Passa Quatro,3060
20637,Santa Rosa,17982
20642,Santa Rosa de Copan,9609
20643,Santa Rosa de Viterbo,3060
20644,Santa Rosa Jauregui,14593
20645,Santa Rosalia,14593
20646,Santa Tecla,6648
20647,Santa Teresa,24247
20648,Santa Teresa del Tuy,24602
20649,Santa Venera,13843
20650,Santa Vitoria do Palmar,3060
20651,Santana,3060
20655,Santana de Parnaiba,3060
20656,Santana do Livramento,3060
20657,Santander,22090
20658,Santaquin,24247
20659,Santarem,3060
20661,Santee,24247
20662,Santiago,4505
20669,Santiago Amoltepec,14593
20670,Santiago de Anaya,14593
20671,Santiago de Compostela,22090
20672,Santiago de Cuba,5411
20673,Santiago de Tolu,4987
20674,Santiago del Estero,985
20675,Santiago Ixcuintla,14593
20676,Santiago Ixtayutla,14593
20677,Santiago Papasquiaro,14593
20678,Santiago Teyahualco,14593
20679,Santiago Tianguistenco,14593
20680,Santiago Tulantepec,14593
20681,Santiago Tuxtla,14593
20682,Santo Agostinho,3060
20683,Santo Anastacio,3060
20684,Santo Andre,3060
20685,Santo Angelo,3060
20686,Santo Antonio,20740
20687,Santo Antonio da Alegria,3060
20688,Santo Antonio de Jesus,3060
20689,Santo Antonio de Posse,3060
20690,Santo Antonio do Jardim,3060
20691,Santo Antonio do Pinhal,3060
20692,Santo Domingo,6054
20693,Santo Domingo de los Colorados,6514
20694,Santo Domingo Este,6054
20695,Santo Domingo Tehuantepec,14593
20696,Santo Tomas,17982
20698,Santo Tomas de los Platanos,14593
20699,Santona,22090
20700,Santos,3060
20701,Sanya,4526
20702,Sanzhou,4526
20703,Sao Bento do Sapucai,3060
20704,Sao Bernardo do Campo,3060
20705,Sao Borja,3060
20706,Sao Bras de Alportel,18509
20707,Sao Caetano do Sul,3060
20708,Sao Carlos,3060
20709,Sao Domingos,3588
20710,Sao Filipe,3588
20711,Sao Francisco do Sul,3060
20712,Sao Gabriel,3060
20713,Sao Gabriel da Cachoeira,3060
20714,Sao Joao da Boa Vista,3060
20715,Sao Joao da Madeira,18509
20716,Sao Joao da Pesqueira,18509
20717,Sao Joao del Rei,3060
20718,Sao Joao dos Angolares,20740
20719,Sao Joaquim da Barra,3060
20720,Sao Jose da Bela Vista,3060
20721,Sao Jose de Ribamar,3060
20722,Sao Jose do Rio Pardo,3060
20723,Sao Jose do Rio Preto,3060
20724,Sao Jose dos Campos,3060
20725,Sao Jose dos Pinhais,3060
20726,Sao Lourenco da Serra,3060
20727,Sao Lourenco do Sul,3060
20728,Sao Luis,3060
20729,Sao Luis do Paraitinga,3060
20730,Sao Luis Gonzaga,3060
20731,Sao Manuel,3060
20732,Sao Martinho,18509
20733,Sao Mateus,3060
20734,Sao Miguel Arcanjo,3060
20735,Sao Paulo,3060
20736,Sao Pedro do Turvo,3060
20737,Sao Sebastiao,3060
20738,Sao Sebastiao da Grama,3060
20739,Sao Tome,20740
20740,Sao Tome And Principe,0
20741,Sao Vicente,3060
20742,Sapele,16200
20743,Sapna,2902
20744,Sapouy,3454
20745,Sappington,24247
20746,Sapporo,10483
20747,Sapulpa,24247
20748,Saqqez,10188
20749,Sar-e Pul,168
20750,Sarab,10188
20751,Saraburi,23358
20752,Sarahs,24042
20753,Sarajevo,2902
20754,Saraland,24247
20755,Saranac Lake,24247
20756,Saranap,24247
20757,Sarande,409
20758,Sarandi,985
20759,Sarandi del Yi,24331
20760,Sarandi Grande,24331
20761,Saranpaul,19881
20762,Saransk,19881
20763,Sarapui,3060
20764,Sarapul,19881
20765,Sarasota,24247
20766,Sarasota Springs,24247
20767,Saratamata,24513
20768,Saratoga,24247
20770,Saratoga Springs,24247
20772,Saratov,19881
20773,Sarbogard,9842
20774,Sarcelles,7492
20775,Sardasht,10188
20776,Sargodha,17407
20777,Sarh,4194
20778,Sari,10188
20779,Sarikaya,24038
20780,Sarina,1290
20781,Sariwon,11839
20782,Sarkad,9842
20783,Sarmasu,19663
20784,Sarmiento,985
20785,Sarnen,22778
20786,Sarnia,3794
20787,Saron,21942
20788,Sarospatak,9842
20789,Sarov,19881
20790,Sarpang,2443
20791,Sarpol-e Zahab,10188
20792,Sarpsborg,16507
20793,Sarqan,11194
20794,Sarreguemines,7492
20795,Sarstedt,7974
20796,Sarta,10188
20797,Sartell,24247
20798,Sartrouville,7492
20799,Sarubetsu,10483
20800,Sarur,1366
20801,Sarvar,9842
20802,Saryshaghan,11194
20803,Sasagawa,10483
20804,Sasaguri,10483
20805,Sasayama,10483
20806,Sashinami,10483
20807,Saskatoon,3794
20808,Saskylakh,19881
20809,Sasovo,19881
20810,Sassandra,5236
20811,Sassari,10293
20812,Sassenberg,7974
20813,Sassnitz,7974
20814,Sastamala,7254
20815,Satadougou,13823
20816,Satao,18509
20817,Satbaev,11194
20818,Satellite Beach,24247
20819,Satipo,17894
20820,Satka,19881
20821,Sato,10483
20822,Satoraljaujhely,9842
20823,Satsuma,24247
20824,Sattahip,23358
20825,Satte,10483
20826,Sattenapalle,10093
20827,Satu Mare,19663
20828,Satun,23358
20829,Satupa`itea,20265
20830,Sauce,24331
20831,Saucillo,14593
20832,Saudharkrokur,9938
20833,Saudi Arabia,0
20834,Saue,6945
20835,Saugeen Shores,3794
20836,Saugerties,24247
20837,Saugor,10093
20838,Saugus,24247
20839,Sauk Rapids,24247
20840,Sauk Village,24247
20841,Saulgau,7974
20842,Saulkrasti,12643
20843,Sault Ste. Marie,3794
20845,Saumur,7492
20846,Saurimo,780
20847,Sausalito,24247
20848,Savage,24247
20850,Savalou,2261
20851,Savanna-la-Mar,10453
20852,Savannah,24247
20856,Savannakhet,12583
20857,Save,2261
20858,Saveh,10188
20859,Saveni,19663
20860,Savigny-le-Temple,7492
20861,Savigny-sur-Orge,7492
20862,Savissivik,8453
20863,Savnik,15097
20864,Savona,10293
20865,Savonlinna,7254
20866,Savoy,24247
20867,Sawahlunto,10107
20868,Sawakin,22532
20869,Sawankhalok,23358
20870,Sawbridgeworth,24246
20871,Sawley,24246
20872,Sawmills,24247
20873,Sawston,24246
20874,Sawtry,24246
20875,Say'un,26302
20876,Sayama,10483
20878,Sayanogorsk,19881
20879,Sayansk,19881
20880,Sayhut,26302
20881,Saynshand,15030
20882,Sayo,10483
20883,Sayre,24247
20884,Sayreville,24247
20885,Sayville,24247
20886,Scaggsville,24247
20887,Scappoose,24247
20888,Scarborough,24246
20891,Scarsdale,24247
20892,Scartho,24246
20893,Scenic Oaks,24247
20894,Schaan,12984
20895,Schaarbeek,2143
20896,Schaffhausen,22778
20897,Schaghticoke,24247
20898,Scharding,1292
20899,Schaumburg,24247
20900,Schelklingen,7974
20901,Schellenberg,12984
20902,Schenectady,24247
20903,Schenefeld,7974
20904,Schererville,24247
20905,Schertz,24247
20906,Schesslitz,7974
20907,Schieder-Schwalenberg,7974
20908,Schifferstadt,7974
20909,Schiller Park,24247
20910,Schiltigheim,7492
20911,Schkeuditz,7974
20912,Schladming,1292
20913,Schleiden,7974
20914,Schleiz,7974
20915,Schleswig,7974
20916,Schleusingen,7974
20917,Schlieren,22778
20918,Schlitz,7974
20919,Schloss Holte-Stukenbrock,7974
20920,Schluchtern,7974
20921,Schlusselfeld,7974
20922,Schmalkalden,7974
20923,Schmallenberg,7974
20924,Schmolln,7974
20925,Schneeberg,7974
20926,Schneverdingen,7974
20927,Schodack,24247
20928,Schofield Barracks,24247
20929,Schonebeck,7974
20930,Schongau,7974
20931,Schoningen,7974
20932,Schopfheim,7974
20933,Schoppenstedt,7974
20934,Schorndorf,7974
20935,Schortens,7974
20936,Schotten,7974
20937,Schramberg,7974
20938,Schrems,1292
20939,Schriesheim,7974
20940,Schriever,24247
20941,Schrobenhausen,7974
20942,Schroeppel,24247
20943,Schrozberg,7974
20944,Schuttorf,7974
20945,Schuyler,24247
20946,Schuyler Falls,24247
20947,Schuylkill,24247
20948,Schuylkill Haven,24247
20949,Schwaan,7974
20950,Schwabach,7974
20951,Schwabisch Gmund,7974
20952,Schwabisch Hall,7974
20953,Schwabmunchen,7974
20954,Schwaigern,7974
20955,Schwalmstadt,7974
20956,Schwandorf,7974
20957,Schwarzenbach an der Saale,7974
20958,Schwarzenbek,7974
20959,Schwarzenberg,7974
20960,Schwarzheide,7974
20961,Schwaz,1292
20962,Schwechat,1292
20963,Schwedt (Oder),7974
20964,Schweich,7974
20965,Schweinfurt,7974
20966,Schwelm,7974
20967,Schwerin,7974
20968,Schwerte,7974
20969,Schwetzingen,7974
20970,Schwyz,22778
20971,Science City of Munoz,17982
20972,Scituate,24247
20974,Scone,1290
20975,Scoresbysund,8453
20976,Scornicesti,19663
20977,Scotch Plains,24247
20978,Scotchtown,24247
20979,Scotia,24247
20980,Scott,24247
20981,Scott City,24247
20982,Scott Township,24247
20984,Scottdale,24247
20985,Scotts Valley,24247
20986,Scottsbluff,24247
20987,Scottsboro,24247
20988,Scottsburg,24247
20989,Scottsdale,24247
20991,Scranton,24247
20992,Scriba,24247
20993,Scugog,3794
20994,Scunthorpe,24246
20995,Sea Cliff,24247
20996,Seabrook,24247
20999,Seacombe,24246
21000,Seacroft,24246
21001,Seaford,24247
21004,Seagoville,24247
21005,Seaham,24246
21006,Seal Beach,24247
21007,Sealy,24247
21008,Searcy,24247
21009,Seasalter,24246
21010,Seaside,24247
21012,SeaTac,24247
21013,Seaton,24246
21014,Seaton Carew,24246
21015,Seattle,24247
21016,Sebastian,24247
21017,Sebastopol,24247
21018,Sebba,3454
21019,Sebezh,19881
21020,Sebis,19663
21021,Sebnitz,7974
21022,Sebring,24247
21023,Secanj,21139
21024,Secaucus,24247
21025,Sechelt,3794
21026,Sechura,17894
21027,Secovce,21725
21028,Secunderabad,10093
21029,Security-Widefield,24247
21030,Sedalia,24247
21031,Sedeh Lanjan,10188
21032,Sederot,10271
21033,Sedgefield,24246
21034,Sedgley,24246
21035,Sedhiou,21116
21036,Sedlcany,5494
21037,Sedona,24247
21038,Sedro-Woolley,24247
21039,Seekonk,24247
21040,Seelow,7974
21041,Seelze,7974
21042,Seesen,7974
21043,Seferhisar,24038
21044,Seffner,24247
21045,Sefrou,15216
21046,Sefwi Wiawso,7993
21047,Segarcea,19663
21048,Segezha,19881
21049,Segou,13823
21050,Seguela,5236
21051,Seguin,24247
21052,Sehnde,7974
21053,Seinajoki,7254
21054,Seini,19663
21055,Sejong,11840
21056,Sekigahara,10483
21057,Sekimachi,10483
21059,Sekondi,7993
21060,Selah,24247
21061,Selb,7974
21062,Selby,24246
21063,Selcuk,24038
21064,Selden,24247
21065,Selfoss,9938
21066,Selibaby,14294
21067,Selibe Phikwe,2919
21068,Seligenstadt,7974
21069,Selinsgrove,24247
21070,Selkirk,3794
21072,Sellersburg,24247
21073,Selm,7974
21074,Selma,24247
21078,Selnica ob Dravi,21726
21079,Selouane,15216
21080,Selsey,24246
21081,Selston,24246
21082,Seltso,19881
21083,Selwyn,3794
21084,Selydove,24174
21085,Semarang,10107
21086,Sembabule,24155
21087,Sembe,5093
21088,Semenov,19881
21089,Semera,6955
21090,Semey,11194
21091,Semic,21726
21092,Semikarakorsk,19881
21093,Semiluki,19881
21094,Semily,5494
21095,Seminole,24247
21098,Semirom,10188
21099,Semmes,24247
21100,Semnan,10188
21101,Sempeter pri Gorici,21726
21102,Sen Monorom,3733
21103,Sen`afe,6857
21104,Sena Madureira,3060
21105,Senak'i,7956
21106,Senanga,26500
21107,Senatobia,24247
21108,Senboku,10483
21109,Sencur,21726
21110,Sendai,10483
21111,Senden,7974
21112,Sendenhorst,7974
21113,Senec,21725
21114,Seneca,24247
21115,Seneca Falls,24247
21116,Senegal,0
21117,Senftenberg,7974
21118,Sengiley,19881
21119,Senglea,13843
21120,Senhor do Bonfim,3060
21121,Senica,21725
21122,Sennwald,22778
21123,Senov,5494
21124,Sens,7492
21125,Sensuntepeque,6648
21126,Senta,21139
21127,Sentilj,21726
21128,Sentjernej,21726
21129,Sentjur,21726
21130,Sentrupert,21726
21131,Seogwipo,11840
21132,Seoul,11840
21133,Sept-Iles,3794
21134,Septemvri,3401
21135,Sequim,24247
21136,Serafimovich,19881
21137,Seraing,2143
21138,Serang,10107
21139,Serbia,0
21140,Serdar,24042
21141,Serdobsk,19881
21142,Serebryansk,11194
21143,Sered',21725
21144,Seremban,13812
21145,Serere,24155
21146,Sergach,19881
21147,Sergeant Bluff,24247
21148,Sergeevka,11194
21149,Sergiyev Posad,19881
21150,Serhetabat,24042
21151,Seria,3274
21152,Serov,19881
21153,Serowe,2919
21154,Serpa,18509
21155,Serpukhov,19881
21156,Serra Azul,3060
21157,Serra Negra,3060
21158,Serravalle,20424
21159,Serres,8422
21160,Serrinha,3060
21161,Serta,18509
21162,Sertaozinho,3060
21163,Sertolovo,19881
21164,Sesheke,26500
21165,Sesimbra,18509
21166,Setana,10483
21167,Sete,7492
21168,Sete Barras,3060
21169,Sete Lagoas,3060
21170,Setif,486
21171,Seto,10483
21172,Settat,15216
21173,Setubal,18509
21174,Sevastopol,24174
21175,Sevelen,22778
21176,Seven Corners,24247
21177,Seven Hills,24247
21178,Seven Oaks,24247
21179,Seven Pagodas,10093
21180,Sevenoaks,24246
21181,Sever do Vouga,18509
21182,Severance,24247
21183,Severinia,3060
21184,Severn,24247
21186,Severna Park,24247
21187,Severnyy,19881
21188,Severo-Kuril'sk,19881
21189,Severobaykalsk,19881
21190,Severodvinsk,19881
21191,Severomorsk,19881
21192,Severouralsk,19881
21193,Seversk,19881
21194,Sevierville,24247
21195,Sevilla,22090
21196,Seville,24247
21197,Sevlievo,3401
21198,Sevnica,21726
21199,Sevran,7492
21200,Sevres,7492
21201,Sevsk,19881
21202,Seward,24247
21203,Sewickley,24247
21204,Seychelles,0
21205,Seydi,24042
21206,Seye,14593
21207,Seymour,24247
21211,Sezana,21726
21212,Sezimovo Usti,5494
21213,Sfantu-Gheorghe,19663
21214,Sfax,24016
21215,Shache,4526
21216,Shadrinsk,19881
21217,Shady Hills,24247
21218,Shady Side,24247
21219,Shafter,24247
21220,Shaftesbury,24246
21221,Shagonar,19881
21222,Shah Alam,13812
21223,Shahe,4526
21224,Shahhat,12971
21225,Shahin Dezh,10188
21226,Shahin Shahr,10188
21227,Shahjanpur,10093
21228,Shahr-e Jadid-e Hashtgerd,10188
21229,Shahr-e Kord,10188
21230,Shahr-e Qods,10188
21231,Shahreza,10188
21232,Shahriar,10188
21233,Shahrisabz,24396
21234,Shahrud,10188
21235,Shakargarh,17407
21236,Shaker Heights,24247
21237,Shakhtarsk,24174
21238,Shakhtinsk,11194
21239,Shakhty,19881
21240,Shakhunya,19881
21241,Shakopee,24247
21242,Shalaurova,19881
21243,Shaler,24247
21244,Shali,19881
21245,Shalqar,11194
21246,Shamokin,24247
21247,Shamong,24247
21248,Shamva,26684
